wall_ms,stamp_sec,event,lidar_hz,imu_hz,odom_hz,lidar_points,lidar_scan_ms,imu_dt_sec,imu_max_gap_sec,imu_acc_norm,imu_gyro_norm_dps,odom_x,odom_y,odom_z,odom_yaw_deg,odom_dt_sec,odom_step_xy,odom_speed_mps,odom_yaw_rate_dps,relative_x,relative_y,relative_yaw_deg,relative_dist,localization_valid,cause
946686563370,946686563.282155871,odom,,,,,,,,,,0.023013,0.012595,0.006213,-0.024532,0.100050,0.001592,0.015916,0.251253,-0.016875,-0.001412,-0.080737,0.016934,1,OK
946686563465,946686563.382180214,odom,,,,,,,,,,0.023502,0.012491,0.004999,-0.023888,0.100024,0.000500,0.004997,0.006438,-0.015590,-0.000472,-0.055599,0.015597,1,OK
946686563561,946686563.482067347,odom,,,,,,,,,,0.022944,0.012570,0.004199,-0.019182,0.099887,0.000563,0.005641,0.047111,-0.016079,-0.000576,-0.054956,0.016089,1,OK
946686563659,946686563.582165956,odom,,,,,,,,,,0.022443,0.013501,0.004453,-0.032725,0.100099,0.001056,0.010554,0.135300,-0.015521,-0.000496,-0.050250,0.015529,1,OK
946686563760,946686563.682180762,odom,,,,,,,,,,0.022398,0.013814,0.005498,-0.044418,0.100015,0.000317,0.003170,0.116911,-0.015020,0.000434,-0.063793,0.015027,1,OK
946686563868,946686563.782082915,odom,,,,,,,,,,0.022738,0.014649,0.005843,-0.026610,0.099902,0.000901,0.009020,0.178258,-0.014976,0.000748,-0.075486,0.014994,1,OK
946686563963,946686563.882160187,odom,,,,,,,,,,0.021817,0.013495,0.006757,-0.014098,0.100077,0.001476,0.014750,0.125024,-0.015316,0.001582,-0.057678,0.015398,1,OK
946686564067,946686563.982124686,odom,,,,,,,,,,0.024098,0.013141,0.007622,-0.063392,0.099964,0.002308,0.023092,0.493117,-0.014394,0.000430,-0.045166,0.014401,1,OK
946686564170,946686564.082145572,odom,,,,,,,,,,0.024361,0.012540,0.007378,-0.064066,0.100021,0.000656,0.006556,0.006733,-0.016675,0.000074,-0.094460,0.016675,1,OK
946686564265,946686564.182207108,odom,,,,,,,,,,0.024064,0.013669,0.006857,-0.031828,0.100062,0.001167,0.011667,0.322178,-0.016938,-0.000527,-0.095133,0.016946,1,OK
946686564333,0.000000000,summary,10.004,200.073,10.004,19968,99.587,0.006,0.006,1.005,0.596,0.024064,0.013669,0.006857,-0.031828,0,0.002308,0.023092,0.493117,-0.016641,0.000602,-0.062896,0.016652,1,OK
946686564363,946686564.282171249,odom,,,,,,,,,,0.024532,0.013793,0.007031,-0.042025,0.099964,0.000484,0.004843,0.102008,-0.016641,0.000602,-0.062896,0.016652,1,OK
946686564471,946686564.382164717,odom,,,,,,,,,,0.025012,0.014401,0.006295,-0.055721,0.099993,0.000775,0.007750,0.136966,-0.017109,0.000725,-0.073093,0.017125,1,OK
946686564565,946686564.482180953,odom,,,,,,,,,,0.022159,0.014238,0.005571,-0.057533,0.100016,0.002858,0.028572,0.018116,-0.017590,0.001334,-0.086788,0.017640,1,OK
946686564673,946686564.582167864,odom,,,,,,,,,,0.022981,0.013834,0.006138,-0.042294,0.099987,0.000916,0.009161,0.152409,-0.014737,0.001172,-0.088600,0.014783,1,OK
946686564762,946686564.682156563,odom,,,,,,,,,,0.023375,0.013112,0.005653,-0.045804,0.099989,0.000823,0.008228,0.035112,-0.015559,0.000768,-0.073361,0.015578,1,OK
946686564868,946686564.782296300,odom,,,,,,,,,,0.025578,0.014588,0.005579,-0.032680,0.100140,0.002651,0.026476,0.131062,-0.015953,0.000046,-0.076872,0.015953,1,OK
946686564969,946686564.882153392,odom,,,,,,,,,,0.023694,0.014446,0.005351,-0.026209,0.099857,0.001890,0.018923,0.064807,-0.018156,0.001520,-0.063748,0.018220,1,OK
946686565066,946686564.982136011,odom,,,,,,,,,,0.022958,0.014720,0.005391,-0.046458,0.099983,0.000786,0.007857,0.202532,-0.016272,0.001379,-0.057276,0.016330,1,OK
946686565172,946686565.082147241,odom,,,,,,,,,,0.024201,0.011671,0.005892,-0.083761,0.100011,0.003292,0.032918,0.372988,-0.015536,0.001653,-0.077526,0.015624,1,OK
946686565272,946686565.182159185,odom,,,,,,,,,,0.024111,0.012045,0.005067,-0.031894,0.100012,0.000384,0.003842,0.518612,-0.016777,-0.001396,-0.114829,0.016835,1,OK
946686565333,0.000000000,summary,10.003,200.064,10.003,19968,100.269,0.006,0.006,0.995,0.693,0.024111,0.012045,0.005067,-0.031894,0,0.003292,0.032918,0.518612,-0.016687,-0.001022,-0.062961,0.016719,1,OK
946686565372,946686565.282069802,odom,,,,,,,,,,0.022912,0.012902,0.005688,-0.014504,0.099911,0.001473,0.014747,0.174057,-0.016687,-0.001022,-0.062961,0.016719,1,OK
946686565462,946686565.382183075,odom,,,,,,,,,,0.024123,0.013452,0.006359,-0.050183,0.100113,0.001330,0.013289,0.356393,-0.015489,-0.000165,-0.045571,0.015490,1,OK
946686565569,946686565.482168436,odom,,,,,,,,,,0.024949,0.011593,0.005756,-0.077851,0.099985,0.002035,0.020351,0.276722,-0.016701,0.000385,-0.081251,0.016705,1,OK
946686565668,946686565.582191348,odom,,,,,,,,,,0.024922,0.012514,0.004413,-0.050745,0.100023,0.000921,0.009212,0.271003,-0.017526,-0.001475,-0.108919,0.017588,1,OK
946686565763,946686565.682186246,odom,,,,,,,,,,0.024707,0.012520,0.003665,-0.038197,0.099995,0.000215,0.002154,0.125481,-0.017499,-0.000554,-0.081812,0.017508,1,OK
946686565864,946686565.781844020,odom,,,,,,,,,,0.024306,0.012617,0.004040,-0.045981,0.099658,0.000412,0.004137,0.078108,-0.017284,-0.000547,-0.069265,0.017292,1,OK
946686565967,946686565.882092953,odom,,,,,,,,,,0.023898,0.011894,0.006416,-0.050743,0.100249,0.000830,0.008282,0.047497,-0.016883,-0.000450,-0.077049,0.016889,1,OK
946686566081,946686565.982146263,odom,,,,,,,,,,0.023722,0.011915,0.006286,-0.055318,0.100053,0.000177,0.001769,0.045724,-0.016474,-0.001173,-0.081811,0.016516,1,OK
946686566172,946686566.082206249,odom,,,,,,,,,,0.023884,0.012626,0.005955,-0.059052,0.100060,0.000729,0.007287,0.037321,-0.016299,-0.001152,-0.086385,0.016339,1,OK
946686566264,946686566.182237267,odom,,,,,,,,,,0.023291,0.012294,0.006433,-0.044839,0.100031,0.000680,0.006800,0.142087,-0.016461,-0.000441,-0.090120,0.016467,1,OK
946686566333,0.000000000,summary,10.003,200.066,10.003,19968,100.150,0.006,0.006,1.003,0.702,0.023291,0.012294,0.006433,-0.044839,0,0.002035,0.020351,0.356393,-0.015867,-0.000773,-0.075907,0.015886,1,OK
946686566371,946686566.282104135,odom,,,,,,,,,,0.024247,0.014393,0.005747,-0.018174,0.099867,0.002306,0.023094,0.267001,-0.015867,-0.000773,-0.075907,0.015886,1,OK
946686566466,946686566.382218719,odom,,,,,,,,,,0.021756,0.015190,0.005704,-0.011910,0.100115,0.002615,0.026122,0.062576,-0.016824,0.001326,-0.049242,0.016877,1,OK
946686566565,946686566.482171059,odom,,,,,,,,,,0.023157,0.013870,0.007432,-0.059494,0.099952,0.001925,0.019258,0.476075,-0.014334,0.002124,-0.042977,0.014491,1,OK
946686566667,946686566.582077622,odom,,,,,,,,,,0.022933,0.015056,0.006247,-0.022161,0.099907,0.001207,0.012079,0.373686,-0.015734,0.000803,-0.090562,0.015755,1,OK
946686566765,946686566.682044983,odom,,,,,,,,,,0.023025,0.014519,0.004983,-0.019791,0.099967,0.000545,0.005447,0.023710,-0.015512,0.001989,-0.053228,0.015639,1,OK
946686566868,946686566.782132268,odom,,,,,,,,,,0.024463,0.013852,0.006167,-0.079085,0.100087,0.001585,0.015837,0.592429,-0.015603,0.001452,-0.050858,0.015671,1,OK
946686566976,946686566.882115602,odom,,,,,,,,,,0.024345,0.012475,0.005958,-0.042187,0.099983,0.001382,0.013818,0.369043,-0.017041,0.000785,-0.110153,0.017059,1,OK
946686567064,946686566.982139945,odom,,,,,,,,,,0.024646,0.012586,0.003900,-0.039831,0.100024,0.000320,0.003201,0.023557,-0.016922,-0.000592,-0.073255,0.016932,1,OK
946686567163,946686567.082167983,odom,,,,,,,,,,0.023599,0.013171,0.005236,-0.044069,0.100028,0.001199,0.011985,0.042375,-0.017222,-0.000482,-0.070898,0.017229,1,OK
946686567266,946686567.182075262,odom,,,,,,,,,,0.022275,0.014042,0.005062,-0.029122,0.099907,0.001585,0.015867,0.149611,-0.016176,0.000104,-0.075137,0.016177,1,OK
946686567333,0.000000000,summary,10.004,200.078,10.004,20064,100.402,0.006,0.006,1.000,0.547,0.022275,0.014042,0.005062,-0.029122,0,0.002615,0.026122,0.592429,-0.014853,0.000976,-0.060190,0.014885,1,OK
946686567366,946686567.282230020,odom,,,,,,,,,,0.022585,0.014801,0.006036,-0.034937,0.100155,0.000820,0.008185,0.058063,-0.014853,0.000976,-0.060190,0.014885,1,OK
946686567467,946686567.382161617,odom,,,,,,,,,,0.024855,0.012576,0.005130,-0.044788,0.099932,0.003179,0.031817,0.098570,-0.015163,0.001735,-0.066005,0.015262,1,OK
946686567565,946686567.482233286,odom,,,,,,,,,,0.024811,0.013895,0.005712,-0.060855,0.100072,0.001320,0.013189,0.160562,-0.017432,-0.000492,-0.075855,0.017439,1,OK
946686567672,946686567.582069039,odom,,,,,,,,,,0.025774,0.013676,0.005579,-0.063565,0.099836,0.000988,0.009895,0.027143,-0.017389,0.000827,-0.091923,0.017408,1,OK
946686567766,946686567.681845307,odom,,,,,,,,,,0.025709,0.013473,0.004928,-0.027413,0.099776,0.000213,0.002130,0.362337,-0.018352,0.000608,-0.094633,0.018362,1,OK
946686567868,946686567.781878352,odom,,,,,,,,,,0.024914,0.013017,0.006414,-0.052263,0.100033,0.000916,0.009158,0.248418,-0.018286,0.000406,-0.058480,0.018290,1,OK
946686567964,946686567.882156968,odom,,,,,,,,,,0.023678,0.013371,0.005728,-0.054022,0.100279,0.001287,0.012831,0.017541,-0.017491,-0.000051,-0.083330,0.017492,1,OK
946686568067,946686567.981783867,odom,,,,,,,,,,0.022060,0.014280,0.004003,-0.029184,0.099627,0.001855,0.018624,0.249309,-0.016255,0.000305,-0.085089,0.016258,1,OK
946686568165,946686568.082232118,odom,,,,,,,,,,0.023481,0.014491,0.005071,-0.056567,0.100448,0.001437,0.014304,0.272609,-0.014638,0.001214,-0.060251,0.014688,1,OK
946686568262,946686568.182193160,odom,,,,,,,,,,0.024138,0.015078,0.005864,-0.049371,0.099961,0.000881,0.008811,0.071989,-0.016059,0.001424,-0.087634,0.016122,1,OK
946686568333,0.000000000,summary,10.003,200.059,10.003,19968,100.221,0.006,0.006,1.005,0.733,0.024138,0.015078,0.005864,-0.049371,0,0.003179,0.031817,0.362337,-0.016716,0.002011,-0.080438,0.016836,1,OK
946686568369,946686568.282154679,odom,,,,,,,,,,0.024685,0.014315,0.006147,-0.072488,0.099962,0.000939,0.009394,0.231259,-0.016716,0.002011,-0.080438,0.016836,1,OK
946686568476,946686568.382235169,odom,,,,,,,,,,0.024531,0.013680,0.006160,-0.025209,0.100080,0.000653,0.006524,0.472408,-0.017263,0.001247,-0.103555,0.017308,1,OK
946686568568,946686568.482127547,odom,,,,,,,,,,0.025281,0.013428,0.007275,-0.082241,0.099892,0.000792,0.007929,0.570936,-0.017108,0.000613,-0.056276,0.017119,1,OK
946686568667,946686568.582247853,odom,,,,,,,,,,0.025021,0.013562,0.007887,-0.052454,0.100120,0.000293,0.002924,0.297516,-0.017859,0.000361,-0.113309,0.017862,1,OK
946686568763,946686568.682117701,odom,,,,,,,,,,0.024471,0.011772,0.006472,-0.026958,0.099870,0.001873,0.018759,0.255284,-0.017598,0.000495,-0.083521,0.017605,1,OK
946686568863,946686568.782180309,odom,,,,,,,,,,0.021978,0.013499,0.007686,-0.048023,0.100063,0.003032,0.030305,0.210514,-0.017047,-0.001296,-0.058026,0.017096,1,OK
946686568963,946686568.882215381,odom,,,,,,,,,,0.022034,0.013739,0.007678,-0.033090,0.100035,0.000246,0.002462,0.149281,-0.014556,0.000433,-0.079091,0.014562,1,OK
946686569066,946686568.982249141,odom,,,,,,,,,,0.022731,0.013153,0.006750,-0.022980,0.100034,0.000910,0.009101,0.101059,-0.014611,0.000673,-0.064157,0.014627,1,OK
946686569174,946686569.082198262,odom,,,,,,,,,,0.023581,0.012630,0.004353,-0.038258,0.099949,0.000998,0.009986,0.152853,-0.015308,0.000087,-0.054048,0.015309,1,OK
946686569263,946686569.182125688,odom,,,,,,,,,,0.023484,0.014342,0.005030,-0.012463,0.099927,0.001715,0.017160,0.258136,-0.016158,-0.000437,-0.069325,0.016164,1,OK
946686569333,0.000000000,summary,10.004,200.080,10.004,20064,100.413,0.006,0.006,0.995,0.542,0.023484,0.014342,0.005030,-0.012463,0,0.003032,0.030305,0.570936,-0.016062,0.001275,-0.043531,0.016113,1,OK
946686569364,946686569.282260537,odom,,,,,,,,,,0.023258,0.014886,0.005390,-0.018638,0.100135,0.000589,0.005885,0.061671,-0.016062,0.001275,-0.043531,0.016113,1,OK
946686569465,946686569.382239580,odom,,,,,,,,,,0.023326,0.014601,0.005084,-0.034969,0.099979,0.000293,0.002934,0.163345,-0.015836,0.001820,-0.049706,0.015941,1,OK
946686569568,946686569.482189536,odom,,,,,,,,,,0.022361,0.014485,0.006081,-0.040476,0.099950,0.000972,0.009725,0.055097,-0.015904,0.001534,-0.066037,0.015977,1,OK
946686569662,946686569.582190394,odom,,,,,,,,,,0.024466,0.013909,0.005663,-0.041529,0.100001,0.002183,0.021830,0.010524,-0.014938,0.001418,-0.071544,0.015006,1,OK
946686569759,946686569.682014465,odom,,,,,,,,,,0.023820,0.012863,0.004191,-0.047967,0.099824,0.001230,0.012321,0.064499,-0.017044,0.000842,-0.072596,0.017065,1,OK
946686569868,946686569.782026649,odom,,,,,,,,,,0.021863,0.013190,0.005120,-0.023456,0.100012,0.001984,0.019838,0.245081,-0.016396,-0.000204,-0.079035,0.016398,1,OK
946686569963,946686569.882151723,odom,,,,,,,,,,0.022464,0.014131,0.007016,-0.030411,0.100125,0.001116,0.011147,0.069457,-0.014440,0.000124,-0.054524,0.014440,1,OK
946686570066,946686569.982134581,odom,,,,,,,,,,0.024315,0.013964,0.007572,-0.052581,0.099983,0.001859,0.018594,0.221739,-0.015041,0.001064,-0.061478,0.015079,1,OK
946686570167,946686570.082144380,odom,,,,,,,,,,0.024230,0.012873,0.006867,-0.039690,0.100010,0.001094,0.010942,0.128900,-0.016893,0.000897,-0.083648,0.016917,1,OK
946686570270,946686570.182113051,odom,,,,,,,,,,0.024794,0.012597,0.004859,-0.057408,0.099969,0.000627,0.006275,0.177239,-0.016807,-0.000194,-0.070757,0.016808,1,OK
946686570333,0.000000000,summary,10.002,200.045,10.002,20064,100.371,0.006,0.006,1.002,0.640,0.024794,0.012597,0.004859,-0.057408,0,0.002183,0.021830,0.245081,-0.017370,-0.000471,-0.088476,0.017377,1,OK
946686570365,946686570.282212019,odom,,,,,,,,,,0.024994,0.012251,0.005176,-0.022869,0.100099,0.000400,0.003992,0.345045,-0.017370,-0.000471,-0.088476,0.017377,1,OK
946686570461,946686570.381756783,odom,,,,,,,,,,0.024845,0.011254,0.004599,-0.053185,0.099545,0.001008,0.010124,0.304541,-0.017570,-0.000817,-0.053937,0.017589,1,OK
946686570570,946686570.481741905,odom,,,,,,,,,,0.024006,0.011577,0.003333,-0.031829,0.099985,0.000899,0.008988,0.213593,-0.017421,-0.001813,-0.084252,0.017515,1,OK
946686570663,946686570.582201481,odom,,,,,,,,,,0.022599,0.011584,0.003854,-0.057411,0.100460,0.001408,0.014012,0.254650,-0.016583,-0.001490,-0.062896,0.016649,1,OK
946686570767,946686570.682242155,odom,,,,,,,,,,0.022093,0.013050,0.005231,-0.027009,0.100041,0.001551,0.015501,0.303893,-0.015175,-0.001482,-0.088478,0.015247,1,OK
946686570864,946686570.782213688,odom,,,,,,,,,,0.022250,0.013027,0.004567,-0.035555,0.099972,0.000159,0.001587,0.085482,-0.014670,-0.000016,-0.058077,0.014670,1,OK
946686570965,946686570.882228732,odom,,,,,,,,,,0.021713,0.013397,0.006889,-0.032150,0.100015,0.000652,0.006515,0.034042,-0.014827,-0.000039,-0.066622,0.014827,1,OK
946686571067,946686570.982287884,odom,,,,,,,,,,0.021910,0.014872,0.007131,-0.011417,0.100059,0.001489,0.014879,0.207204,-0.014290,0.000331,-0.063218,0.014294,1,OK
946686571169,946686571.082303405,odom,,,,,,,,,,0.024157,0.013417,0.007217,-0.059283,0.100016,0.002678,0.026773,0.478581,-0.014488,0.001807,-0.042485,0.014600,1,OK
946686571268,946686571.182253838,odom,,,,,,,,,,0.026230,0.011112,0.005195,-0.060589,0.099950,0.003099,0.031009,0.013066,-0.016735,0.000350,-0.090351,0.016738,1,OK
946686571333,0.000000000,summary,10.005,200.096,10.005,19968,100.216,0.006,0.006,1.005,0.641,0.026230,0.011112,0.005195,-0.060589,0,0.003099,0.031009,0.478581,-0.018806,-0.001956,-0.091656,0.018907,1,OK
946686571364,946686571.282214165,odom,,,,,,,,,,0.024762,0.011487,0.005573,-0.033396,0.099960,0.001515,0.015152,0.272034,-0.018806,-0.001956,-0.091656,0.018907,1,OK
946686571468,946686571.382176757,odom,,,,,,,,,,0.025502,0.011796,0.005854,-0.071590,0.099963,0.000802,0.008023,0.382081,-0.017339,-0.001581,-0.064464,0.017411,1,OK
946686571570,946686571.481769323,odom,,,,,,,,,,0.025136,0.011432,0.005428,-0.051563,0.099593,0.000517,0.005190,0.201086,-0.018079,-0.001272,-0.102658,0.018123,1,OK
946686571666,946686571.581316352,odom,,,,,,,,,,0.023529,0.014282,0.004943,-0.024053,0.099547,0.003272,0.032866,0.276352,-0.017712,-0.001636,-0.082631,0.017787,1,OK
946686571767,946686571.682233691,odom,,,,,,,,,,0.023975,0.014676,0.005377,-0.059170,0.100917,0.000595,0.005895,0.347975,-0.016107,0.001215,-0.055121,0.016152,1,OK
946686571860,946686571.782176375,odom,,,,,,,,,,0.023615,0.013823,0.005505,-0.019176,0.099943,0.000926,0.009263,0.400170,-0.016553,0.001609,-0.090238,0.016631,1,OK
946686571962,946686571.882189512,odom,,,,,,,,,,0.022795,0.013210,0.005590,-0.047205,0.100013,0.001024,0.010237,0.280254,-0.016192,0.000756,-0.050244,0.016210,1,OK
946686572059,946686571.982130647,odom,,,,,,,,,,0.023388,0.013044,0.007592,-0.049490,0.099941,0.000616,0.006166,0.022862,-0.015372,0.000144,-0.078273,0.015372,1,OK
946686572164,946686572.082158804,odom,,,,,,,,,,0.023661,0.013465,0.006318,-0.050631,0.100028,0.000502,0.005023,0.011412,-0.015965,-0.000023,-0.080558,0.015965,1,OK
946686572262,946686572.182147145,odom,,,,,,,,,,0.021517,0.012852,0.005499,-0.029567,0.099988,0.002230,0.022301,0.210666,-0.016238,0.000399,-0.081699,0.016243,1,OK
946686572333,0.000000000,summary,10.003,200.068,10.003,19968,99.920,0.006,0.006,0.995,0.622,0.021517,0.012852,0.005499,-0.029567,0,0.003272,0.032866,0.400170,-0.014094,-0.000213,-0.060635,0.014096,1,OK
946686572365,946686572.281820059,odom,,,,,,,,,,0.021111,0.012753,0.004982,0.001326,0.099673,0.000418,0.004192,0.309951,-0.014094,-0.000213,-0.060635,0.014096,1,OK
946686572462,946686572.382155299,odom,,,,,,,,,,0.023027,0.014115,0.005058,-0.061419,0.100335,0.002350,0.023423,0.625358,-0.013688,-0.000312,-0.029741,0.013692,1,OK
946686572568,946686572.482060194,odom,,,,,,,,,,0.025098,0.011790,0.005228,-0.074116,0.099905,0.003113,0.031163,0.127093,-0.015605,0.001048,-0.092487,0.015640,1,OK
946686572668,946686572.582215309,odom,,,,,,,,,,0.024534,0.011128,0.005673,-0.038291,0.100155,0.000869,0.008680,0.357699,-0.017674,-0.001278,-0.105184,0.017720,1,OK
946686572766,946686572.681978583,odom,,,,,,,,,,0.023503,0.011961,0.006781,-0.044440,0.099763,0.001326,0.013290,0.061639,-0.017110,-0.001939,-0.069358,0.017220,1,OK
946686572873,946686572.782193899,odom,,,,,,,,,,0.024040,0.011395,0.007026,-0.075711,0.100215,0.000780,0.007787,0.312038,-0.016079,-0.001105,-0.075508,0.016117,1,OK
946686572975,946686572.881704092,odom,,,,,,,,,,0.022947,0.011937,0.006635,-0.057276,0.099510,0.001220,0.012260,0.185260,-0.016616,-0.001672,-0.106779,0.016700,1,OK
946686573066,946686572.982195258,odom,,,,,,,,,,0.023966,0.011358,0.004526,-0.066646,0.100491,0.001172,0.011662,0.093242,-0.015523,-0.001130,-0.088344,0.015564,1,OK
946686573166,946686573.082123518,odom,,,,,,,,,,0.023745,0.012948,0.004329,-0.050137,0.099928,0.001605,0.016062,0.165210,-0.016542,-0.001709,-0.097713,0.016630,1,OK
946686573263,946686573.182114720,odom,,,,,,,,,,0.023034,0.012822,0.004822,-0.031542,0.099991,0.000722,0.007221,0.185964,-0.016322,-0.000119,-0.081204,0.016322,1,OK
946686573333,0.000000000,summary,10.004,200.084,10.004,20064,100.415,0.006,0.006,1.011,0.595,0.023034,0.012822,0.004822,-0.031542,0,0.003113,0.031163,0.625358,-0.015611,-0.000244,-0.062610,0.015612,1,OK
946686573366,946686573.282283306,odom,,,,,,,,,,0.022708,0.013835,0.005716,-0.029440,0.100169,0.001064,0.010620,0.020986,-0.015611,-0.000244,-0.062610,0.015612,1,OK
946686573469,946686573.382128477,odom,,,,,,,,,,0.023404,0.014685,0.006030,-0.033215,0.099845,0.001099,0.011008,0.037810,-0.015285,0.000769,-0.060507,0.015304,1,OK
946686573559,946686573.482240677,odom,,,,,,,,,,0.024756,0.013759,0.005537,-0.064362,0.100112,0.001638,0.016362,0.311122,-0.015982,0.001618,-0.064283,0.016064,1,OK
946686573677,946686573.582251191,odom,,,,,,,,,,0.023579,0.014115,0.004540,-0.032876,0.100011,0.001229,0.012287,0.314826,-0.017333,0.000691,-0.095430,0.017347,1,OK
946686573771,946686573.682122350,odom,,,,,,,,,,0.022894,0.013304,0.004666,-0.047313,0.099871,0.001062,0.010635,0.144549,-0.016157,0.001048,-0.063944,0.016191,1,OK
946686573862,946686573.782248378,odom,,,,,,,,,,0.022363,0.013991,0.006025,-0.025500,0.100126,0.000868,0.008673,0.217849,-0.015471,0.000237,-0.078380,0.015473,1,OK
946686573965,946686573.882107735,odom,,,,,,,,,,0.021777,0.012481,0.004781,-0.010054,0.099859,0.001619,0.016213,0.154677,-0.014940,0.000925,-0.056568,0.014969,1,OK
946686574068,946686573.982162952,odom,,,,,,,,,,0.023110,0.012690,0.004126,-0.021649,0.100055,0.001348,0.013475,0.115880,-0.014354,-0.000584,-0.041122,0.014366,1,OK
946686574162,946686574.082292557,odom,,,,,,,,,,0.022758,0.013597,0.004276,-0.045121,0.100130,0.000973,0.009721,0.234424,-0.015686,-0.000377,-0.052716,0.015691,1,OK
946686574263,946686574.182168603,odom,,,,,,,,,,0.024341,0.012374,0.005854,-0.020401,0.099876,0.002001,0.020035,0.247514,-0.015336,0.000531,-0.076189,0.015345,1,OK
946686574333,0.000000000,summary,10.004,200.075,10.004,20064,100.304,0.006,0.006,0.995,0.528,0.024341,0.012374,0.005854,-0.020401,0,0.002001,0.020035,0.314826,-0.016918,-0.000694,-0.051468,0.016932,1,OK
946686574364,946686574.282211065,odom,,,,,,,,,,0.024205,0.012829,0.006073,-0.025530,0.100042,0.000475,0.004752,0.051269,-0.016918,-0.000694,-0.051468,0.016932,1,OK
946686574462,946686574.382292151,odom,,,,,,,,,,0.023288,0.012705,0.005937,-0.021213,0.100081,0.000925,0.009240,0.043135,-0.016781,-0.000238,-0.056597,0.016783,1,OK
946686574567,946686574.482245088,odom,,,,,,,,,,0.023702,0.013009,0.005687,-0.072145,0.099953,0.000513,0.005135,0.509562,-0.015865,-0.000362,-0.052280,0.015869,1,OK
946686574663,946686574.582194686,odom,,,,,,,,,,0.024482,0.011266,0.005117,-0.066729,0.099950,0.001910,0.019107,0.054189,-0.016279,-0.000058,-0.103213,0.016279,1,OK
946686574766,946686574.682271481,odom,,,,,,,,,,0.023025,0.012491,0.004833,-0.029362,0.100077,0.001903,0.019016,0.373380,-0.017058,-0.001802,-0.097797,0.017153,1,OK
946686574866,946686574.782224894,odom,,,,,,,,,,0.022809,0.014532,0.005537,-0.030676,0.099953,0.002053,0.020537,0.013145,-0.015602,-0.000576,-0.060430,0.015613,1,OK
946686574967,946686574.882177114,odom,,,,,,,,,,0.021404,0.014449,0.004364,-0.062776,0.099952,0.001408,0.014087,0.321152,-0.015387,0.001465,-0.061744,0.015457,1,OK
946686575065,946686574.982120395,odom,,,,,,,,,,0.023058,0.013540,0.004166,-0.040678,0.099943,0.001887,0.018881,0.221109,-0.013982,0.001383,-0.093844,0.014050,1,OK
946686575166,946686575.082223892,odom,,,,,,,,,,0.022753,0.013201,0.004207,-0.049877,0.100103,0.000456,0.004557,0.091902,-0.015635,0.000474,-0.071745,0.015642,1,OK
946686575268,946686575.182293773,odom,,,,,,,,,,0.022120,0.011855,0.004629,-0.049377,0.100070,0.001487,0.014863,0.005000,-0.015330,0.000135,-0.080945,0.015330,1,OK
946686575333,0.000000000,summary,10.003,200.061,10.003,19968,99.437,0.006,0.006,0.999,0.629,0.022120,0.011855,0.004629,-0.049377,0,0.002053,0.020537,0.509562,-0.014697,-0.001211,-0.080445,0.014747,1,OK
946686575365,946686575.282210946,odom,,,,,,,,,,0.022874,0.011712,0.004892,-0.038105,0.099917,0.000767,0.007679,0.112816,-0.014697,-0.001211,-0.080445,0.014747,1,OK
946686575472,946686575.382238150,odom,,,,,,,,,,0.025365,0.010952,0.006762,-0.063636,0.100027,0.002604,0.026032,0.255246,-0.015451,-0.001354,-0.069172,0.015510,1,OK
946686575564,946686575.482234716,odom,,,,,,,,,,0.025374,0.012575,0.008446,-0.076024,0.099997,0.001623,0.016231,0.123876,-0.017941,-0.002116,-0.094704,0.018065,1,OK
946686575663,946686575.581789255,odom,,,,,,,,,,0.024931,0.013339,0.006995,-0.040984,0.099555,0.000883,0.008871,0.351963,-0.017951,-0.000493,-0.107091,0.017958,1,OK
946686575770,946686575.682244897,odom,,,,,,,,,,0.022848,0.014877,0.006154,-0.035822,0.100456,0.002590,0.025780,0.051385,-0.017508,0.000271,-0.072052,0.017510,1,OK
946686575863,946686575.782201648,odom,,,,,,,,,,0.022166,0.015402,0.005195,-0.020692,0.099957,0.000860,0.008608,0.151362,-0.015426,0.001810,-0.066890,0.015532,1,OK
946686575972,946686575.882137895,odom,,,,,,,,,,0.021704,0.013788,0.004832,-0.051846,0.099936,0.001679,0.016797,0.311736,-0.014744,0.002336,-0.051760,0.014928,1,OK
946686576064,946686575.981483817,odom,,,,,,,,,,0.021861,0.010907,0.004748,-0.057548,0.099346,0.002886,0.029046,0.057395,-0.014281,0.000722,-0.082914,0.014300,1,OK
946686576169,946686576.081982255,odom,,,,,,,,,,0.023528,0.010965,0.004077,-0.034099,0.100498,0.001667,0.016592,0.233332,-0.014437,-0.002159,-0.088616,0.014598,1,OK
946686576262,946686576.182210207,odom,,,,,,,,,,0.024974,0.010887,0.004838,-0.057502,0.100228,0.001448,0.014445,0.233502,-0.016104,-0.002102,-0.065166,0.016240,1,OK
946686576333,0.000000000,summary,10.005,200.098,10.005,19968,99.573,0.006,0.006,0.997,0.411,0.024974,0.010887,0.004838,-0.057502,0,0.002886,0.029046,0.351963,-0.017549,-0.002180,-0.088570,0.017684,1,OK
946686576365,946686576.282275558,odom,,,,,,,,,,0.024908,0.012766,0.005183,-0.032994,0.100065,0.001880,0.018785,0.244923,-0.017549,-0.002180,-0.088570,0.017684,1,OK
